filename,class_label,confidence,bbox
@lobelia4cosmetics_14894.jpg,orange,0.508990466594696,"[862.9049072265625, 685.5618286132812, 956.835693359375, 800.8842163085938]"
@lobelia4cosmetics_14894.jpg,apple,0.44801515340805054,"[323.6792907714844, 675.132568359375, 388.0854797363281, 795.548828125]"
@lobelia4cosmetics_14894.jpg,apple,0.4011594355106354,"[274.8013916015625, 636.3404541015625, 382.2115478515625, 774.0345458984375]"
@lobelia4cosmetics_14894.jpg,orange,0.3888538181781769,"[386.9919738769531, 777.6622924804688, 456.4537048339844, 931.2410278320312]"
@lobelia4cosmetics_14894.jpg,apple,0.3604237139225006,"[994.9389038085938, 666.4991455078125, 1142.0799560546875, 800.434326171875]"
@lobelia4cosmetics_14894.jpg,orange,0.35295912623405457,"[322.4539489746094, 679.3948974609375, 387.9994812011719, 797.897216796875]"
@lobelia4cosmetics_14894.jpg,apple,0.3177037835121155,"[385.63836669921875, 756.3065795898438, 458.4951171875, 928.0188598632812]"
@lobelia4cosmetics_14894.jpg,orange,0.2964671552181244,"[68.9229965209961, 595.95849609375, 132.8521728515625, 758.495361328125]"
@lobelia4cosmetics_13137.jpg,cup,0.6467691659927368,"[71.7776107788086, 245.87818908691406, 149.46827697753906, 308.4471740722656]"
@lobelia4cosmetics_13651.jpg,person,0.8925107717514038,"[432.249755859375, 421.728515625, 764.4229736328125, 903.556396484375]"
@lobelia4cosmetics_13484.jpg,bowl,0.7577474117279053,"[209.42308044433594, 771.2479858398438, 643.9069213867188, 1041.5338134765625]"
@lobelia4cosmetics_13484.jpg,banana,0.3263435959815979,"[285.33917236328125, 1042.329833984375, 391.35614013671875, 1141.184326171875]"
@lobelia4cosmetics_12956.jpg,bottle,0.7247093915939331,"[40.978092193603516, 802.2637329101562, 292.06292724609375, 1444.64501953125]"
@lobelia4cosmetics_12956.jpg,frisbee,0.607478141784668,"[1035.7698974609375, 356.56781005859375, 1312.7760009765625, 622.459716796875]"
@lobelia4cosmetics_12956.jpg,clock,0.4974733591079712,"[1037.4569091796875, 355.44671630859375, 1310.3961181640625, 619.2855834960938]"
@lobelia4cosmetics_14472.jpg,bowl,0.40280240774154663,"[253.95458984375, 577.3956909179688, 773.6153564453125, 992.0396728515625]"
@lobelia4cosmetics_14472.jpg,banana,0.39498811960220337,"[411.2414855957031, 714.8622436523438, 610.66650390625, 812.7927856445312]"
@lobelia4cosmetics_14472.jpg,person,0.34736061096191406,"[299.2619323730469, 28.59320640563965, 712.929443359375, 520.6615600585938]"
@lobelia4cosmetics_14472.jpg,banana,0.29059505462646484,"[592.5950927734375, 791.9216918945312, 635.6781616210938, 824.54833984375]"
@lobelia4cosmetics_14314.jpg,orange,0.5362411141395569,"[344.34039306640625, 112.86304473876953, 384.46649169921875, 147.57437133789062]"
@lobelia4cosmetics_14314.jpg,orange,0.3508942127227783,"[206.48939514160156, 111.92366027832031, 259.6702575683594, 146.5347442626953]"
@lobelia4cosmetics_14314.jpg,apple,0.30767616629600525,"[159.52122497558594, 117.94882202148438, 206.6719970703125, 148.37281799316406]"
@lobelia4cosmetics_14314.jpg,apple,0.2706155478954315,"[304.47808837890625, 114.44276428222656, 349.1792297363281, 148.83132934570312]"
@lobelia4cosmetics_14300.jpg,book,0.29969483613967896,"[351.40484619140625, 40.73541259765625, 716.0338745117188, 1224.91357421875]"
@lobelia4cosmetics_14466.jpg,book,0.29969483613967896,"[351.40484619140625, 40.73541259765625, 716.0338745117188, 1224.91357421875]"
@lobelia4cosmetics_13309.jpg,bottle,0.7030293345451355,"[524.5721435546875, 368.974365234375, 623.4339599609375, 910.6394653320312]"
@lobelia4cosmetics_13309.jpg,bottle,0.5448232889175415,"[631.1854248046875, 313.7750549316406, 896.4930419921875, 959.7380981445312]"
@lobelia4cosmetics_13447.jpg,cell phone,0.2977391183376312,"[148.48670959472656, 75.07361602783203, 298.92144775390625, 407.2644958496094]"
@lobelia4cosmetics_12995.jpg,bottle,0.3028343617916107,"[345.2132263183594, 27.17107582092285, 849.6273193359375, 1115.9893798828125]"
@lobelia4cosmetics_15022.jpg,bottle,0.2716655135154724,"[38.26451873779297, 297.7548522949219, 502.4421081542969, 1413.8565673828125]"
@lobelia4cosmetics_14329.jpg,orange,0.5362411141395569,"[344.34039306640625, 112.86304473876953, 384.46649169921875, 147.57437133789062]"
@lobelia4cosmetics_14329.jpg,orange,0.3508942127227783,"[206.48939514160156, 111.92366027832031, 259.6702575683594, 146.5347442626953]"
@lobelia4cosmetics_14329.jpg,apple,0.30767616629600525,"[159.52122497558594, 117.94882202148438, 206.6719970703125, 148.37281799316406]"
@lobelia4cosmetics_14329.jpg,apple,0.2706155478954315,"[304.47808837890625, 114.44276428222656, 349.1792297363281, 148.83132934570312]"
@lobelia4cosmetics_13308.jpg,bottle,0.41045230627059937,"[143.24618530273438, 27.125091552734375, 406.1999206542969, 782.4176635742188]"
@lobelia4cosmetics_14473.jpg,knife,0.4199000298976898,"[530.6640625, 818.4530639648438, 946.6966552734375, 1087.866943359375]"
@lobelia4cosmetics_12957.jpg,bottle,0.7264540195465088,"[546.8556518554688, 313.1828308105469, 830.145751953125, 992.4580078125]"
@lobelia4cosmetics_13491.jpg,bottle,0.48659849166870117,"[627.4671630859375, 267.3070373535156, 945.47021484375, 1206.007080078125]"
@lobelia4cosmetics_14881.jpg,bottle,0.6814846396446228,"[316.7446594238281, 196.21572875976562, 709.3272705078125, 922.7664184570312]"
@lobelia4cosmetics_13888.jpg,knife,0.4199000298976898,"[530.6640625, 818.4530639648438, 946.6966552734375, 1087.866943359375]"
@lobelia4cosmetics_13122.jpg,bottle,0.33295828104019165,"[320.58154296875, 224.79537963867188, 637.5279541015625, 1200.78125]"
@lobelia4cosmetics_13693.jpg,person,0.7307672500610352,"[420.71954345703125, 74.09236145019531, 608.8936157226562, 347.8302917480469]"
@lobelia4cosmetics_13042.jpg,bottle,0.41045230627059937,"[143.24618530273438, 27.125091552734375, 406.1999206542969, 782.4176635742188]"
@lobelia4cosmetics_14739.jpg,clock,0.6533535122871399,"[297.0356140136719, 174.852294921875, 875.7168579101562, 759.95263671875]"
@lobelia4cosmetics_14739.jpg,donut,0.390348881483078,"[404.6310729980469, 923.9744262695312, 492.1007995605469, 1016.3158569335938]"
@lobelia4cosmetics_14739.jpg,donut,0.3128088712692261,"[616.0308227539062, 964.3838500976562, 712.6167602539062, 1078.1728515625]"
@lobelia4cosmetics_14739.jpg,fork,0.25861459970474243,"[755.2906494140625, 796.0801391601562, 999.2449340820312, 1011.5206909179688]"
@lobelia4cosmetics_14077.jpg,person,0.8619318008422852,"[649.8814086914062, 564.3292236328125, 956.7570190429688, 946.7940673828125]"
@lobelia4cosmetics_13718.jpg,cake,0.31674498319625854,"[214.05145263671875, 777.7368774414062, 343.3994445800781, 907.9940185546875]"
@lobelia4cosmetics_14705.jpg,person,0.5710251331329346,"[114.70333862304688, 82.6961898803711, 168.25625610351562, 145.86692810058594]"
@lobelia4cosmetics_14705.jpg,banana,0.2561320960521698,"[215.512939453125, 208.82997131347656, 351.7248229980469, 379.5661315917969]"
@lobelia4cosmetics_13081.jpg,knife,0.4199000298976898,"[530.6640625, 818.4530639648438, 946.6966552734375, 1087.866943359375]"
@lobelia4cosmetics_14088.jpg,bottle,0.4690241515636444,"[343.38946533203125, 182.6435089111328, 402.03912353515625, 476.7351989746094]"
@lobelia4cosmetics_14249.jpg,cell phone,0.2977391183376312,"[148.48670959472656, 75.07361602783203, 298.92144775390625, 407.2644958496094]"
@lobelia4cosmetics_15157.jpg,banana,0.32150697708129883,"[833.8380737304688, 428.3164978027344, 923.3379516601562, 526.94189453125]"
@lobelia4cosmetics_15157.jpg,donut,0.2686566114425659,"[504.53411865234375, 675.7697143554688, 586.3819580078125, 745.4719848632812]"
@CheMed123_96.jpg,sports ball,0.44429126381874084,"[493.2513427734375, 653.6477661132812, 593.6864013671875, 753.4490356445312]"
@CheMed123_96.jpg,sports ball,0.2869025766849518,"[744.7918090820312, 617.1776733398438, 817.1339111328125, 690.6507568359375]"
@lobelia4cosmetics_13268.jpg,frisbee,0.4878710210323334,"[857.53271484375, 487.2852783203125, 976.520751953125, 544.933837890625]"
@CheMed123_82.jpg,bottle,0.8506470322608948,"[624.342041015625, 472.7779846191406, 772.2030639648438, 768.8792114257812]"
@CheMed123_82.jpg,bottle,0.7211854457855225,"[452.7222900390625, 415.3594055175781, 631.3026123046875, 770.6399536132812]"
@CheMed123_82.jpg,mouse,0.7089509963989258,"[790.3065795898438, 928.5723876953125, 891.0785522460938, 1036.0704345703125]"
@CheMed123_82.jpg,bottle,0.6814299821853638,"[297.47784423828125, 470.8883056640625, 461.1797790527344, 768.74267578125]"
@lobelia4cosmetics_14261.jpg,bottle,0.434455543756485,"[160.30099487304688, 0.0, 351.0075988769531, 496.128173828125]"
@lobelia4cosmetics_13283.jpg,vase,0.7715074419975281,"[77.91109466552734, 751.9901733398438, 216.0592041015625, 1166.207763671875]"
@lobelia4cosmetics_13283.jpg,bottle,0.3623773753643036,"[679.98046875, 412.35675048828125, 929.35546875, 995.2262573242188]"
@CheMed123_55.jpg,stop sign,0.8719876408576965,"[807.4682006835938, 732.1231689453125, 989.1968383789062, 982.4368896484375]"
@CheMed123_41.jpg,person,0.6218737959861755,"[260.8941650390625, 680.0797729492188, 376.9945373535156, 872.113037109375]"
@CheMed123_41.jpg,remote,0.45893123745918274,"[876.191650390625, 229.4410400390625, 972.4625244140625, 479.4808044433594]"
@CheMed123_43.jpg,person,0.6351429224014282,"[166.47032165527344, 36.24337387084961, 1049.6378173828125, 892.2802734375]"
@CheMed123_43.jpg,cell phone,0.35454872250556946,"[0.5786876678466797, 820.1620483398438, 54.687889099121094, 893.5376586914062]"
@CheMed123_43.jpg,keyboard,0.3019419014453888,"[0.5735249519348145, 909.287109375, 248.7296142578125, 1079.3875732421875]"
@lobelia4cosmetics_14288.jpg,clock,0.6533535122871399,"[297.0356140136719, 174.852294921875, 875.7168579101562, 759.95263671875]"
@lobelia4cosmetics_14288.jpg,donut,0.390348881483078,"[404.6310729980469, 923.9744262695312, 492.1007995605469, 1016.3158569335938]"
@lobelia4cosmetics_14288.jpg,donut,0.3128088712692261,"[616.0308227539062, 964.3838500976562, 712.6167602539062, 1078.1728515625]"
@lobelia4cosmetics_14288.jpg,fork,0.25861459970474243,"[755.2906494140625, 796.0801391601562, 999.2449340820312, 1011.5206909179688]"
@lobelia4cosmetics_13295.jpg,cake,0.31674498319625854,"[214.05145263671875, 777.7368774414062, 343.3994445800781, 907.9940185546875]"
@lobelia4cosmetics_13518.jpg,bottle,0.41045230627059937,"[143.24618530273438, 27.125091552734375, 406.1999206542969, 782.4176635742188]"
@CheMed123_94.jpg,person,0.8258589506149292,"[3.580594539642334, 628.5829467773438, 384.7606201171875, 858.6558227539062]"
@CheMed123_94.jpg,vase,0.6250559687614441,"[863.9115600585938, 550.3529052734375, 1017.1087646484375, 830.96142578125]"
@CheMed123_94.jpg,vase,0.3242832124233246,"[703.3596801757812, 549.5089721679688, 855.5507202148438, 827.657470703125]"
@CheMed123_94.jpg,cup,0.3035717010498047,"[705.120849609375, 549.0430297851562, 855.6190795898438, 829.8480834960938]"
@CheMed123_94.jpg,sandwich,0.2961590588092804,"[513.74658203125, 590.9631958007812, 727.9288940429688, 855.6264038085938]"
@CheMed123_80.jpg,person,0.9317929148674011,"[57.74381637573242, 159.57481384277344, 541.4248657226562, 1010.0322875976562]"
@CheMed123_80.jpg,chair,0.5740292072296143,"[682.7348022460938, 477.3829040527344, 718.53564453125, 599.5684204101562]"
@CheMed123_80.jpg,bottle,0.3984614312648773,"[15.017145156860352, 28.39946746826172, 143.52064514160156, 301.5227966308594]"
@lobelia4cosmetics_15155.jpg,book,0.4065698981285095,"[675.3757934570312, 31.380950927734375, 1232.2529296875, 1813.5947265625]"
@lobelia4cosmetics_13524.jpg,bottle,0.35524314641952515,"[579.517333984375, 252.3522186279297, 653.3887329101562, 686.3317260742188]"
@lobelia4cosmetics_13524.jpg,bottle,0.29585087299346924,"[144.11802673339844, 110.10608673095703, 334.8732604980469, 779.4041137695312]"
@lobelia4cosmetics_15141.jpg,cell phone,0.4441218674182892,"[697.68310546875, 888.2476196289062, 862.7877197265625, 978.2019653320312]"
@lobelia4cosmetics_15141.jpg,remote,0.3316413462162018,"[698.62744140625, 888.3297119140625, 861.5707397460938, 977.111083984375]"
@lobelia4cosmetics_13915.jpg,banana,0.32150697708129883,"[833.8380737304688, 428.3164978027344, 923.3379516601562, 526.94189453125]"
@lobelia4cosmetics_13915.jpg,donut,0.2686566114425659,"[504.53411865234375, 675.7697143554688, 586.3819580078125, 745.4719848632812]"
@lobelia4cosmetics_13083.jpg,bowl,0.7582133412361145,"[140.74212646484375, 185.9703369140625, 275.1917419433594, 299.84765625]"
@lobelia4cosmetics_13929.jpg,bottle,0.2784966826438904,"[209.22946166992188, 134.75340270996094, 474.57672119140625, 593.3382568359375]"
@lobelia4cosmetics_14707.jpg,vase,0.7715074419975281,"[77.91109466552734, 751.9901733398438, 216.0592041015625, 1166.207763671875]"
@lobelia4cosmetics_14707.jpg,bottle,0.3623773753643036,"[679.98046875, 412.35675048828125, 929.35546875, 995.2262573242188]"
@lobelia4cosmetics_13732.jpg,book,0.5757170915603638,"[254.1815185546875, 912.3262939453125, 782.5294189453125, 1020.05419921875]"
@lobelia4cosmetics_13732.jpg,person,0.3303629457950592,"[591.4877319335938, 481.1165466308594, 765.7172241210938, 928.6648559570312]"
@lobelia4cosmetics_13875.jpg,bottle,0.3702652156352997,"[430.3008728027344, 218.47720336914062, 639.2965087890625, 781.6605834960938]"
@lobelia4cosmetics_13691.jpg,person,0.5267945528030396,"[71.35139465332031, 271.4678955078125, 201.00405883789062, 451.91607666015625]"
@lobelia4cosmetics_13691.jpg,person,0.2715548574924469,"[70.58291625976562, 270.8188781738281, 133.5166473388672, 421.8798828125]"
@lobelia4cosmetics_14854.jpg,book,0.4065698981285095,"[675.3757934570312, 31.380950927734375, 1232.2529296875, 1813.5947265625]"
@lobelia4cosmetics_13685.jpg,vase,0.7715074419975281,"[77.91109466552734, 751.9901733398438, 216.0592041015625, 1166.207763671875]"
@lobelia4cosmetics_13685.jpg,bottle,0.3623773753643036,"[679.98046875, 412.35675048828125, 929.35546875, 995.2262573242188]"
@lobelia4cosmetics_14101.jpg,bottle,0.4463478922843933,"[304.0826721191406, 130.75006103515625, 699.0043334960938, 883.926513671875]"
@lobelia4cosmetics_14667.jpg,bowl,0.40280240774154663,"[253.95458984375, 577.3956909179688, 773.6153564453125, 992.0396728515625]"
@lobelia4cosmetics_14667.jpg,banana,0.39498811960220337,"[411.2414855957031, 714.8622436523438, 610.66650390625, 812.7927856445312]"
@lobelia4cosmetics_14667.jpg,person,0.34736061096191406,"[299.2619323730469, 28.59320640563965, 712.929443359375, 520.6615600585938]"
@lobelia4cosmetics_14667.jpg,banana,0.29059505462646484,"[592.5950927734375, 791.9216918945312, 635.6781616210938, 824.54833984375]"
@lobelia4cosmetics_14897.jpg,bottle,0.7039796710014343,"[103.48158264160156, 86.27658081054688, 219.12559509277344, 282.19329833984375]"
@lobelia4cosmetics_14897.jpg,bottle,0.6429867744445801,"[236.60765075683594, 132.26878356933594, 274.6091003417969, 263.38653564453125]"
@lobelia4cosmetics_14897.jpg,bottle,0.5827041268348694,"[208.69232177734375, 117.73875427246094, 249.56918334960938, 273.389404296875]"
@lobelia4cosmetics_14897.jpg,bottle,0.5201702117919922,"[262.9370422363281, 143.52969360351562, 302.1852722167969, 257.1150817871094]"
@lobelia4cosmetics_14897.jpg,toilet,0.4739455580711365,"[22.772939682006836, 149.85140991210938, 57.97296905517578, 257.2084655761719]"
@lobelia4cosmetics_14897.jpg,toilet,0.35060256719589233,"[35.41151428222656, 143.1838836669922, 80.00347900390625, 262.056884765625]"
@lobelia4cosmetics_14897.jpg,suitcase,0.2742759585380554,"[73.6666488647461, 110.27613067626953, 107.55977630615234, 268.1214294433594]"
@lobelia4cosmetics_12969.jpg,vase,0.7715074419975281,"[77.91109466552734, 751.9901733398438, 216.0592041015625, 1166.207763671875]"
@lobelia4cosmetics_12969.jpg,bottle,0.3623773753643036,"[679.98046875, 412.35675048828125, 929.35546875, 995.2262573242188]"
@lobelia4cosmetics_12955.jpg,sports ball,0.2573455274105072,"[378.6437072753906, 270.2564697265625, 423.36724853515625, 294.266357421875]"
@lobelia4cosmetics_13487.jpg,bottle,0.33295828104019165,"[320.58154296875, 224.79537963867188, 637.5279541015625, 1200.78125]"
@lobelia4cosmetics_12941.jpg,person,0.8544387221336365,"[386.62908935546875, 569.1506958007812, 798.9672241210938, 1072.493408203125]"
@lobelia4cosmetics_14465.jpg,bottle,0.3702652156352997,"[430.3008728027344, 218.47720336914062, 639.2965087890625, 781.6605834960938]"
@lobelia4cosmetics_14471.jpg,banana,0.32150697708129883,"[833.8380737304688, 428.3164978027344, 923.3379516601562, 526.94189453125]"
@lobelia4cosmetics_14471.jpg,donut,0.2686566114425659,"[504.53411865234375, 675.7697143554688, 586.3819580078125, 745.4719848632812]"
@lobelia4cosmetics_15020.jpg,vase,0.7715074419975281,"[77.91109466552734, 751.9901733398438, 216.0592041015625, 1166.207763671875]"
@lobelia4cosmetics_15020.jpg,bottle,0.3623773753643036,"[679.98046875, 412.35675048828125, 929.35546875, 995.2262573242188]"
@lobelia4cosmetics_13479.jpg,book,0.5757170915603638,"[254.1815185546875, 912.3262939453125, 782.5294189453125, 1020.05419921875]"
@lobelia4cosmetics_13479.jpg,person,0.3303629457950592,"[591.4877319335938, 481.1165466308594, 765.7172241210938, 928.6648559570312]"
@lobelia4cosmetics_14464.jpg,bottle,0.35524314641952515,"[579.517333984375, 252.3522186279297, 653.3887329101562, 686.3317260742188]"
@lobelia4cosmetics_14464.jpg,bottle,0.29585087299346924,"[144.11802673339844, 110.10608673095703, 334.8732604980469, 779.4041137695312]"
@lobelia4cosmetics_12940.jpg,person,0.5267945528030396,"[71.35139465332031, 271.4678955078125, 201.00405883789062, 451.91607666015625]"
@lobelia4cosmetics_12940.jpg,person,0.2715548574924469,"[70.58291625976562, 270.8188781738281, 133.5166473388672, 421.8798828125]"
@lobelia4cosmetics_13486.jpg,person,0.8378169536590576,"[239.710205078125, 600.8672485351562, 376.7433166503906, 748.3574829101562]"
@lobelia4cosmetics_13486.jpg,person,0.7830286622047424,"[350.394775390625, 557.0367431640625, 450.9751892089844, 739.5118408203125]"
@lobelia4cosmetics_13486.jpg,person,0.6470131278038025,"[600.7886352539062, 674.330078125, 675.9204711914062, 815.2403564453125]"
@lobelia4cosmetics_13486.jpg,person,0.5852720141410828,"[429.72705078125, 549.2469482421875, 537.69677734375, 852.2767333984375]"
@lobelia4cosmetics_13486.jpg,person,0.5805137753486633,"[558.6705322265625, 704.565673828125, 631.7745361328125, 838.0421752929688]"
@lobelia4cosmetics_13486.jpg,bottle,0.5529307723045349,"[538.359375, 306.5405578613281, 790.3650512695312, 858.1946411132812]"
@lobelia4cosmetics_13486.jpg,person,0.3974963128566742,"[545.0919799804688, 674.1668701171875, 583.3484497070312, 789.676513671875]"
@lobelia4cosmetics_13486.jpg,person,0.3014281690120697,"[543.741455078125, 681.18212890625, 603.9887084960938, 830.8421630859375]"
@lobelia4cosmetics_12954.jpg,frisbee,0.4878710210323334,"[857.53271484375, 487.2852783203125, 976.520751953125, 544.933837890625]"
@lobelia4cosmetics_13492.jpg,orange,0.3776915967464447,"[708.81640625, 438.49896240234375, 836.3057861328125, 518.2467041015625]"
@lobelia4cosmetics_13492.jpg,orange,0.37717509269714355,"[288.88043212890625, 315.7072448730469, 462.0196838378906, 399.25372314453125]"
@lobelia4cosmetics_13492.jpg,orange,0.3382394313812256,"[163.5171661376953, 337.1051330566406, 335.8289794921875, 406.6592102050781]"
@lobelia4cosmetics_13492.jpg,orange,0.2558870017528534,"[806.214599609375, 404.1974792480469, 983.961181640625, 505.0699768066406]"
@lobelia4cosmetics_14896.jpg,knife,0.4199000298976898,"[530.6640625, 818.4530639648438, 946.6966552734375, 1087.866943359375]"
@lobelia4cosmetics_13121.jpg,cup,0.3147781491279602,"[5.207786560058594, 249.30992126464844, 301.134033203125, 793.9379272460938]"
@lobelia4cosmetics_14128.jpg,book,0.2608756721019745,"[0.0, 83.8978271484375, 686.7099609375, 700.5534057617188]"
@lobelia4cosmetics_14128.jpg,bottle,0.2599863111972809,"[360.3750915527344, 89.8822250366211, 636.241943359375, 654.5326538085938]"
@lobelia4cosmetics_13109.jpg,book,0.5757170915603638,"[254.1815185546875, 912.3262939453125, 782.5294189453125, 1020.05419921875]"
@lobelia4cosmetics_13109.jpg,person,0.3303629457950592,"[591.4877319335938, 481.1165466308594, 765.7172241210938, 928.6648559570312]"
@lobelia4cosmetics_14855.jpg,bottle,0.4463478922843933,"[304.0826721191406, 130.75006103515625, 699.0043334960938, 883.926513671875]"
@lobelia4cosmetics_14699.jpg,person,0.5420756936073303,"[316.4879150390625, 259.2276611328125, 515.9132690429688, 582.3380737304688]"
@lobelia4cosmetics_14841.jpg,person,0.8619318008422852,"[649.8814086914062, 564.3292236328125, 956.7570190429688, 946.7940673828125]"
@lobelia4cosmetics_13874.jpg,bottle,0.35524314641952515,"[579.517333984375, 252.3522186279297, 653.3887329101562, 686.3317260742188]"
@lobelia4cosmetics_13874.jpg,bottle,0.29585087299346924,"[144.11802673339844, 110.10608673095703, 334.8732604980469, 779.4041137695312]"
@lobelia4cosmetics_14048.jpg,orange,0.5362411141395569,"[344.34039306640625, 112.86304473876953, 384.46649169921875, 147.57437133789062]"
@lobelia4cosmetics_14048.jpg,orange,0.3508942127227783,"[206.48939514160156, 111.92366027832031, 259.6702575683594, 146.5347442626953]"
@lobelia4cosmetics_14048.jpg,apple,0.30767616629600525,"[159.52122497558594, 117.94882202148438, 206.6719970703125, 148.37281799316406]"
@lobelia4cosmetics_14048.jpg,apple,0.2706155478954315,"[304.47808837890625, 114.44276428222656, 349.1792297363281, 148.83132934570312]"
@lobelia4cosmetics_13928.jpg,bottle,0.4463478922843933,"[304.0826721191406, 130.75006103515625, 699.0043334960938, 883.926513671875]"
@lobelia4cosmetics_13914.jpg,clock,0.6533535122871399,"[297.0356140136719, 174.852294921875, 875.7168579101562, 759.95263671875]"
@lobelia4cosmetics_13914.jpg,donut,0.390348881483078,"[404.6310729980469, 923.9744262695312, 492.1007995605469, 1016.3158569335938]"
@lobelia4cosmetics_13914.jpg,donut,0.3128088712692261,"[616.0308227539062, 964.3838500976562, 712.6167602539062, 1078.1728515625]"
@lobelia4cosmetics_13914.jpg,fork,0.25861459970474243,"[755.2906494140625, 796.0801391601562, 999.2449340820312, 1011.5206909179688]"
@lobelia4cosmetics_14909.jpg,person,0.8123046159744263,"[432.0409240722656, 91.65587615966797, 600.2118530273438, 359.85577392578125]"
@lobelia4cosmetics_15140.jpg,cell phone,0.32223397493362427,"[697.5551147460938, 891.007080078125, 864.2789916992188, 980.3873291015625]"
@lobelia4cosmetics_15140.jpg,remote,0.2883593738079071,"[696.0810546875, 891.3551635742188, 860.283203125, 980.8458251953125]"
@lobelia4cosmetics_13525.jpg,bottle,0.3702652156352997,"[430.3008728027344, 218.47720336914062, 639.2965087890625, 781.6605834960938]"
@CheMed123_81.jpg,bottle,0.8830298185348511,"[52.781978607177734, 632.6539916992188, 244.4954833984375, 1005.4247436523438]"
@CheMed123_81.jpg,bottle,0.8054168820381165,"[876.1362915039062, 634.0394897460938, 1035.7265625, 999.9757690429688]"
@CheMed123_81.jpg,bottle,0.7321675419807434,"[235.43577575683594, 607.0064086914062, 449.435302734375, 1023.957275390625]"
@CheMed123_81.jpg,bottle,0.6550227403640747,"[668.4614868164062, 605.0552978515625, 883.8607788085938, 1034.039306640625]"
@CheMed123_81.jpg,bottle,0.4837948977947235,"[440.8882141113281, 556.6522827148438, 677.9315795898438, 1028.93994140625]"
@lobelia4cosmetics_14262.jpg,clock,0.30229243636131287,"[274.69268798828125, 2.7355194091796875, 709.4801635742188, 1000.0]"
@lobelia4cosmetics_14504.jpg,bottle,0.4463478922843933,"[304.0826721191406, 130.75006103515625, 699.0043334960938, 883.926513671875]"
@CheMed123_95.jpg,person,0.6795889735221863,"[14.01112174987793, 248.22708129882812, 759.978271484375, 1074.444091796875]"
@CheMed123_95.jpg,sports ball,0.3407849073410034,"[980.6102294921875, 281.5140380859375, 996.5159912109375, 295.52716064453125]"
@lobelia4cosmetics_14276.jpg,orange,0.5362411141395569,"[344.34039306640625, 112.86304473876953, 384.46649169921875, 147.57437133789062]"
@lobelia4cosmetics_14276.jpg,orange,0.3508942127227783,"[206.48939514160156, 111.92366027832031, 259.6702575683594, 146.5347442626953]"
@lobelia4cosmetics_14276.jpg,apple,0.30767616629600525,"[159.52122497558594, 117.94882202148438, 206.6719970703125, 148.37281799316406]"
@lobelia4cosmetics_14276.jpg,apple,0.2706155478954315,"[304.47808837890625, 114.44276428222656, 349.1792297363281, 148.83132934570312]"
@lobelia4cosmetics_15168.jpg,person,0.8925107717514038,"[432.249755859375, 421.728515625, 764.4229736328125, 903.556396484375]"
@lobelia4cosmetics_13294.jpg,bowl,0.40280240774154663,"[253.95458984375, 577.3956909179688, 773.6153564453125, 992.0396728515625]"
@lobelia4cosmetics_13294.jpg,banana,0.39498811960220337,"[411.2414855957031, 714.8622436523438, 610.66650390625, 812.7927856445312]"
@lobelia4cosmetics_13294.jpg,person,0.34736061096191406,"[299.2619323730469, 28.59320640563965, 712.929443359375, 520.6615600585938]"
@lobelia4cosmetics_13294.jpg,banana,0.29059505462646484,"[592.5950927734375, 791.9216918945312, 635.6781616210938, 824.54833984375]"
@lobelia4cosmetics_13280.jpg,cell phone,0.4441218674182892,"[697.68310546875, 888.2476196289062, 862.7877197265625, 978.2019653320312]"
@lobelia4cosmetics_13280.jpg,remote,0.3316413462162018,"[698.62744140625, 888.3297119140625, 861.5707397460938, 977.111083984375]"
@lobelia4cosmetics_14289.jpg,banana,0.32150697708129883,"[833.8380737304688, 428.3164978027344, 923.3379516601562, 526.94189453125]"
@lobelia4cosmetics_14289.jpg,donut,0.2686566114425659,"[504.53411865234375, 675.7697143554688, 586.3819580078125, 745.4719848632812]"
@CheMed123_56.jpg,person,0.7001475095748901,"[360.63006591796875, 302.3136291503906, 1277.0498046875, 1263.976806640625]"
@lobelia4cosmetics_13290.jpg,person,0.5420756936073303,"[316.4879150390625, 259.2276611328125, 515.9132690429688, 582.3380737304688]"
@lobelia4cosmetics_14299.jpg,bottle,0.3702652156352997,"[430.3008728027344, 218.47720336914062, 639.2965087890625, 781.6605834960938]"
@CheMed123_52.jpg,horse,0.8421151041984558,"[578.6617431640625, 425.1765441894531, 789.260009765625, 797.9401245117188]"
@CheMed123_52.jpg,person,0.734825849533081,"[574.0263061523438, 382.5656433105469, 663.294921875, 505.0332946777344]"
@CheMed123_52.jpg,person,0.7323036789894104,"[791.1749877929688, 420.7342529296875, 984.532470703125, 819.0859375]"
@CheMed123_52.jpg,person,0.4978067874908447,"[950.8493041992188, 392.50640869140625, 1079.8212890625, 815.1879272460938]"
@CheMed123_46.jpg,person,0.755702793598175,"[486.4714660644531, 374.99102783203125, 926.6845092773438, 904.5463256835938]"
@CheMed123_46.jpg,person,0.6723731160163879,"[990.9551391601562, 560.9244384765625, 1034.293701171875, 746.384521484375]"
@lobelia4cosmetics_15150.jpg,bottle,0.7030293345451355,"[524.5721435546875, 368.974365234375, 623.4339599609375, 910.6394653320312]"
@lobelia4cosmetics_15150.jpg,bottle,0.5448232889175415,"[631.1854248046875, 313.7750549316406, 896.4930419921875, 959.7380981445312]"
@lobelia4cosmetics_13521.jpg,bottle,0.434455543756485,"[160.30099487304688, 0.0, 351.0075988769531, 496.128173828125]"
